,date,company,ticker,quarterly_revenue_mil,gross_profit_mil,gross_margin
9,2015-12-31,etsy,ETSY,88,58,0.6590909090909091
10,2016-03-31,etsy,ETSY,82,54,0.6585365853658537
11,2016-06-30,etsy,ETSY,85,56,0.6588235294117647
12,2016-09-30,etsy,ETSY,88,58,0.6590909090909091
13,2016-12-31,etsy,ETSY,110,73,0.6636363636363637
14,2017-03-31,etsy,ETSY,97,62,0.6391752577319587
15,2017-06-30,etsy,ETSY,102,66,0.6470588235294118
16,2017-09-30,etsy,ETSY,106,70,0.660377358490566
17,2017-12-31,etsy,ETSY,136,92,0.6764705882352942
18,2018-03-31,etsy,ETSY,121,80,0.6611570247933884
19,2018-06-30,etsy,ETSY,132,87,0.6590909090909091
20,2018-09-30,etsy,ETSY,150,103,0.6866666666666666
21,2018-12-31,etsy,ETSY,200,143,0.715
22,2019-03-31,etsy,ETSY,169,117,0.6923076923076923
23,2019-06-30,etsy,ETSY,181,122,0.6740331491712708
24,2019-09-30,etsy,ETSY,198,129,0.6515151515151515
25,2019-12-31,etsy,ETSY,270,179,0.662962962962963
26,2020-03-31,etsy,ETSY,228,146,0.6403508771929824
27,2020-06-30,etsy,ETSY,429,317,0.7389277389277389
28,2020-09-30,etsy,ETSY,451,331,0.7339246119733924
2,2018-03-31,lyft,LYFT,397,137,0.345088161209068
3,2018-06-30,lyft,LYFT,505,212,0.4198019801980198
4,2018-09-30,lyft,LYFT,585,262,0.4478632478632479
5,2018-12-31,lyft,LYFT,670,303,0.45223880597014926
6,2019-03-31,lyft,LYFT,776,313,0.40335051546391754
7,2019-06-30,lyft,LYFT,867,237,0.27335640138408307
8,2019-09-30,lyft,LYFT,956,375,0.3922594142259414
9,2019-12-31,lyft,LYFT,1017,514,0.5054080629301868
10,2020-03-31,lyft,LYFT,956,413,0.4320083682008368
11,2020-06-30,lyft,LYFT,339,88,0.25958702064896755
12,2020-09-30,lyft,LYFT,500,238,0.476
0,2005-03-31,akamai-technologies,AKAM,60,49,0.8166666666666667
1,2005-06-30,akamai-technologies,AKAM,65,52,0.8
2,2005-09-30,akamai-technologies,AKAM,76,60,0.7894736842105263
3,2005-12-31,akamai-technologies,AKAM,83,67,0.8072289156626506
4,2006-03-31,akamai-technologies,AKAM,91,72,0.7912087912087912
5,2006-06-30,akamai-technologies,AKAM,101,79,0.7821782178217822
6,2006-09-30,akamai-technologies,AKAM,111,87,0.7837837837837838
7,2006-12-31,akamai-technologies,AKAM,126,97,0.7698412698412699
8,2007-03-31,akamai-technologies,AKAM,139,105,0.7553956834532374
9,2007-06-30,akamai-technologies,AKAM,153,113,0.738562091503268
10,2007-09-30,akamai-technologies,AKAM,161,117,0.7267080745341615
11,2007-12-31,akamai-technologies,AKAM,183,134,0.73224043715847
12,2008-03-31,akamai-technologies,AKAM,187,135,0.7219251336898396
13,2008-06-30,akamai-technologies,AKAM,194,140,0.7216494845360825
14,2008-09-30,akamai-technologies,AKAM,197,141,0.7157360406091371
15,2008-12-31,akamai-technologies,AKAM,213,152,0.7136150234741784
16,2009-03-31,akamai-technologies,AKAM,210,150,0.7142857142857143
17,2009-06-30,akamai-technologies,AKAM,205,145,0.7073170731707317
18,2009-09-30,akamai-technologies,AKAM,207,145,0.7004830917874396
19,2009-12-31,akamai-technologies,AKAM,238,171,0.7184873949579832
20,2010-03-31,akamai-technologies,AKAM,240,173,0.7208333333333333
21,2010-06-30,akamai-technologies,AKAM,245,173,0.7061224489795919
22,2010-09-30,akamai-technologies,AKAM,254,176,0.6929133858267716
23,2010-12-31,akamai-technologies,AKAM,285,198,0.6947368421052632
24,2011-03-31,akamai-technologies,AKAM,276,187,0.677536231884058
25,2011-06-30,akamai-technologies,AKAM,277,187,0.6750902527075813
26,2011-09-30,akamai-technologies,AKAM,282,189,0.6702127659574468
27,2011-12-31,akamai-technologies,AKAM,324,142,0.4382716049382716
28,2012-03-31,akamai-technologies,AKAM,319,195,0.6112852664576802
29,2012-06-30,akamai-technologies,AKAM,331,200,0.6042296072507553
30,2012-09-30,akamai-technologies,AKAM,345,211,0.6115942028985507
31,2012-12-31,akamai-technologies,AKAM,378,238,0.6296296296296297
32,2013-03-31,akamai-technologies,AKAM,368,248,0.6739130434782609
33,2013-06-30,akamai-technologies,AKAM,378,253,0.6693121693121693
34,2013-09-30,akamai-technologies,AKAM,396,264,0.6666666666666666
35,2013-12-31,akamai-technologies,AKAM,436,302,0.6926605504587156
36,2014-03-31,akamai-technologies,AKAM,454,314,0.6916299559471366
37,2014-06-30,akamai-technologies,AKAM,476,327,0.6869747899159664
38,2014-09-30,akamai-technologies,AKAM,498,339,0.6807228915662651
39,2014-12-31,akamai-technologies,AKAM,536,373,0.6958955223880597
40,2015-03-31,akamai-technologies,AKAM,527,357,0.6774193548387096
41,2015-06-30,akamai-technologies,AKAM,541,361,0.66728280961183
42,2015-09-30,akamai-technologies,AKAM,551,368,0.6678765880217786
43,2015-12-31,akamai-technologies,AKAM,579,386,0.6666666666666666
44,2016-03-31,akamai-technologies,AKAM,568,373,0.6566901408450704
45,2016-06-30,akamai-technologies,AKAM,572,366,0.6398601398601399
46,2016-09-30,akamai-technologies,AKAM,584,380,0.6506849315068494
47,2016-12-31,akamai-technologies,AKAM,624,420,0.6730769230769231
48,2017-03-31,akamai-technologies,AKAM,600,395,0.6583333333333333
49,2017-06-30,akamai-technologies,AKAM,606,391,0.6452145214521452
50,2017-09-30,akamai-technologies,AKAM,624,399,0.6394230769230769
51,2017-12-31,akamai-technologies,AKAM,658,429,0.6519756838905775
52,2018-03-31,akamai-technologies,AKAM,669,434,0.648729446935725
53,2018-06-30,akamai-technologies,AKAM,663,427,0.6440422322775264
54,2018-09-30,akamai-technologies,AKAM,670,430,0.6417910447761194
55,2018-12-31,akamai-technologies,AKAM,713,469,0.6577840112201964
56,2019-03-31,akamai-technologies,AKAM,707,466,0.6591230551626591
57,2019-06-30,akamai-technologies,AKAM,705,463,0.6567375886524822
58,2019-09-30,akamai-technologies,AKAM,710,463,0.652112676056338
59,2019-12-31,akamai-technologies,AKAM,772,514,0.6658031088082902
60,2020-03-31,akamai-technologies,AKAM,764,496,0.6492146596858639
61,2020-06-30,akamai-technologies,AKAM,795,518,0.6515723270440251
62,2020-09-30,akamai-technologies,AKAM,793,509,0.6418663303909206
63,2020-12-31,akamai-technologies,AKAM,846,542,0.640661938534279
0,2016-03-31,rakuten,RKUNY,1561,1561,1.0
1,2016-06-30,rakuten,RKUNY,1746,1746,1.0
2,2016-09-30,rakuten,RKUNY,1861,1861,1.0
3,2016-12-31,rakuten,RKUNY,2043,2043,1.0
4,2017-03-31,rakuten,RKUNY,1587,199,0.12539382482671707
5,2017-06-30,rakuten,RKUNY,2052,260,0.1267056530214425
6,2017-09-30,rakuten,RKUNY,2127,246,0.1156558533145275
7,2017-12-31,rakuten,RKUNY,2640,246,0.09318181818181819
8,2018-03-31,rakuten,RKUNY,2225,201,0.09033707865168539
9,2018-06-30,rakuten,RKUNY,2487,199,0.0800160836349015
10,2018-09-30,rakuten,RKUNY,2504,114,0.04552715654952077
11,2018-12-31,rakuten,RKUNY,2808,157,0.05591168091168091
12,2019-03-31,rakuten,RKUNY,2551,31,0.012152097216777734
13,2019-06-30,rakuten,RKUNY,2788,32,0.011477761836441894
14,2019-09-30,rakuten,RKUNY,2968,31,0.010444743935309973
15,2019-12-31,rakuten,RKUNY,3322,-122,-0.03672486453943408
16,2020-03-31,rakuten,RKUNY,3049,-181,-0.059363725811741555
17,2020-06-30,rakuten,RKUNY,3230,-301,-0.09318885448916409
18,2020-09-30,rakuten,RKUNY,3397,-309,-0.09096261407123933
0,2011-12-31,joyy,YY,18,18,1.0
1,2012-03-31,joyy,YY,22,22,1.0
2,2012-06-30,joyy,YY,30,30,1.0
3,2012-09-30,joyy,YY,36,36,1.0
4,2012-12-31,joyy,YY,43,43,1.0
5,2013-03-31,joyy,YY,51,27,0.5294117647058824
6,2013-06-30,joyy,YY,67,36,0.5373134328358209
7,2013-09-30,joyy,YY,80,39,0.4875
8,2013-12-31,joyy,YY,101,51,0.504950495049505
9,2014-03-31,joyy,YY,107,56,0.5233644859813084
10,2014-06-30,joyy,YY,136,67,0.49264705882352944
11,2014-09-30,joyy,YY,163,84,0.5153374233128835
12,2014-12-31,joyy,YY,189,89,0.4708994708994709
13,2015-03-31,joyy,YY,186,77,0.41397849462365593
14,2015-06-30,joyy,YY,219,85,0.3881278538812785
15,2015-09-30,joyy,YY,234,92,0.39316239316239315
16,2015-12-31,joyy,YY,293,126,0.4300341296928328
17,2016-03-31,joyy,YY,256,91,0.35546875
18,2016-06-30,joyy,YY,298,116,0.38926174496644295
19,2016-09-30,joyy,YY,313,122,0.38977635782747605
20,2016-12-31,joyy,YY,314,117,0.37261146496815284
21,2017-03-31,joyy,YY,329,129,0.39209726443769
22,2017-06-30,joyy,YY,385,154,0.4
23,2017-09-30,joyy,YY,465,181,0.38924731182795697
24,2017-12-31,joyy,YY,603,238,0.3946932006633499
25,2018-03-31,joyy,YY,518,197,0.3803088803088803
26,2018-06-30,joyy,YY,570,221,0.387719298245614
27,2018-09-30,joyy,YY,597,208,0.34840871021775544
28,2018-12-31,joyy,YY,607,211,0.34761120263591433
29,2019-03-31,joyy,YY,712,241,0.33848314606741575
30,2019-06-30,joyy,YY,917,309,0.33696837513631406
31,2019-09-30,joyy,YY,963,303,0.3146417445482866
32,2019-12-31,joyy,YY,1082,357,0.3299445471349353
33,2020-03-31,joyy,YY,1010,311,0.3079207920792079
34,2020-06-30,joyy,YY,827,293,0.3542926239419589
35,2020-09-30,joyy,YY,926,342,0.3693304535637149
2,2017-03-31,dropbox,DBX,248,154,0.6209677419354839
3,2017-06-30,dropbox,DBX,267,175,0.6554307116104869
4,2017-09-30,dropbox,DBX,287,195,0.6794425087108014
5,2017-12-31,dropbox,DBX,306,214,0.6993464052287581
6,2018-03-31,dropbox,DBX,316,196,0.620253164556962
7,2018-06-30,dropbox,DBX,339,250,0.7374631268436578
8,2018-09-30,dropbox,DBX,360,270,0.75
9,2018-12-31,dropbox,DBX,376,282,0.75
10,2019-03-31,dropbox,DBX,386,287,0.7435233160621761
11,2019-06-30,dropbox,DBX,402,299,0.7437810945273632
12,2019-09-30,dropbox,DBX,428,323,0.7546728971962616
13,2019-12-31,dropbox,DBX,446,341,0.7645739910313901
14,2020-03-31,dropbox,DBX,455,352,0.7736263736263737
15,2020-06-30,dropbox,DBX,467,365,0.7815845824411135
16,2020-09-30,dropbox,DBX,487,384,0.7885010266940452
0,2016-03-31,united-internet-ag,UDIRF,1068,1068,1.0
1,2016-06-30,united-internet-ag,UDIRF,1110,1110,1.0
2,2016-09-30,united-internet-ag,UDIRF,1094,1094,1.0
3,2016-12-31,united-internet-ag,UDIRF,1098,1098,1.0
4,2017-03-31,united-internet-ag,UDIRF,1054,1054,1.0
5,2018-03-31,united-internet-ag,UDIRF,1561,1561,1.0
6,2018-06-30,united-internet-ag,UDIRF,1525,1525,1.0
7,2018-09-30,united-internet-ag,UDIRF,1473,1473,1.0
8,2018-12-31,united-internet-ag,UDIRF,1501,1501,1.0
9,2019-03-31,united-internet-ag,UDIRF,1461,496,0.3394934976043806
10,2020-03-31,united-internet-ag,UDIRF,1467,490,0.3340149965916837
0,2017-12-31,cyberagent,CYAGF,867,867,1.0
1,2018-03-31,cyberagent,CYAGF,1012,1012,1.0
2,2018-06-30,cyberagent,CYAGF,958,958,1.0
3,2018-09-30,cyberagent,CYAGF,965,965,1.0
4,2018-12-31,cyberagent,CYAGF,987,305,0.3090172239108409
5,2019-12-31,cyberagent,CYAGF,1064,313,0.2941729323308271
2,2011-03-31,angi-homeservices,ANGI,18,14,0.7777777777777778
3,2011-06-30,angi-homeservices,ANGI,21,17,0.8095238095238095
4,2011-09-30,angi-homeservices,ANGI,24,19,0.7916666666666666
5,2011-12-31,angi-homeservices,ANGI,27,23,0.8518518518518519
6,2012-03-31,angi-homeservices,ANGI,31,25,0.8064516129032258
7,2012-06-30,angi-homeservices,ANGI,37,30,0.8108108108108109
8,2012-09-30,angi-homeservices,ANGI,42,35,0.8333333333333334
9,2012-12-31,angi-homeservices,ANGI,46,39,0.8478260869565217
10,2013-03-31,angi-homeservices,ANGI,52,44,0.8461538461538461
11,2013-06-30,angi-homeservices,ANGI,59,49,0.8305084745762712
12,2013-09-30,angi-homeservices,ANGI,66,54,0.8181818181818182
13,2013-12-31,angi-homeservices,ANGI,69,58,0.8405797101449275
14,2014-03-31,angi-homeservices,ANGI,73,61,0.8356164383561644
15,2014-06-30,angi-homeservices,ANGI,79,65,0.8227848101265823
16,2014-09-30,angi-homeservices,ANGI,81,67,0.8271604938271605
17,2014-12-31,angi-homeservices,ANGI,82,69,0.8414634146341463
18,2015-03-31,angi-homeservices,ANGI,84,70,0.8333333333333334
19,2015-06-30,angi-homeservices,ANGI,87,72,0.8275862068965517
20,2015-09-30,angi-homeservices,ANGI,87,73,0.8390804597701149
21,2015-12-31,angi-homeservices,ANGI,103,124,1.203883495145631
22,2016-03-31,angi-homeservices,ANGI,84,72,0.8571428571428571
23,2016-06-30,angi-homeservices,ANGI,83,73,0.8795180722891566
24,2016-09-30,angi-homeservices,ANGI,134,127,0.9477611940298507
25,2016-12-31,angi-homeservices,ANGI,198,202,1.02020202020202
26,2017-03-31,angi-homeservices,ANGI,151,144,0.9536423841059603
27,2017-06-30,angi-homeservices,ANGI,181,173,0.9558011049723757
28,2017-09-30,angi-homeservices,ANGI,182,174,0.9560439560439561
29,2017-12-31,angi-homeservices,ANGI,223,212,0.9506726457399103
30,2018-03-31,angi-homeservices,ANGI,255,242,0.9490196078431372
31,2018-06-30,angi-homeservices,ANGI,295,280,0.9491525423728814
32,2018-09-30,angi-homeservices,ANGI,303,289,0.9537953795379538
33,2018-12-31,angi-homeservices,ANGI,279,266,0.953405017921147
34,2019-03-31,angi-homeservices,ANGI,303,293,0.966996699669967
35,2019-06-30,angi-homeservices,ANGI,344,333,0.9680232558139535
36,2019-09-30,angi-homeservices,ANGI,357,344,0.9635854341736695
37,2019-12-31,angi-homeservices,ANGI,322,309,0.9596273291925466
38,2020-03-31,angi-homeservices,ANGI,344,310,0.9011627906976745
39,2020-06-30,angi-homeservices,ANGI,375,334,0.8906666666666667
40,2020-09-30,angi-homeservices,ANGI,390,342,0.8769230769230769
41,2020-12-31,angi-homeservices,ANGI,359,309,0.8607242339832869
0,2017-03-31,mail-ru-group,MLRYY,200,200,1.0
1,2017-06-30,mail-ru-group,MLRYY,205,205,1.0
2,2017-09-30,mail-ru-group,MLRYY,230,230,1.0
3,2017-12-31,mail-ru-group,MLRYY,252,252,1.0
4,2018-03-31,mail-ru-group,MLRYY,265,265,1.0
5,2018-06-30,mail-ru-group,MLRYY,251,251,1.0
6,2018-09-30,mail-ru-group,MLRYY,245,245,1.0
7,2018-12-31,mail-ru-group,MLRYY,288,288,1.0
8,2019-03-31,mail-ru-group,MLRYY,266,266,1.0
9,2019-06-30,mail-ru-group,MLRYY,305,305,1.0
10,2019-09-30,mail-ru-group,MLRYY,521,521,1.0
11,2019-12-31,mail-ru-group,MLRYY,400,400,1.0
12,2020-03-31,mail-ru-group,MLRYY,326,326,1.0
13,2020-06-30,mail-ru-group,MLRYY,319,319,1.0
14,2020-09-30,mail-ru-group,MLRYY,333,333,1.0
1,2017-09-30,upwork,UPWK,52,35,0.6730769230769231
3,2018-03-31,upwork,UPWK,59,40,0.6779661016949152
4,2018-06-30,upwork,UPWK,63,42,0.6666666666666666
5,2018-09-30,upwork,UPWK,64,44,0.6875
6,2018-12-31,upwork,UPWK,67,46,0.6865671641791045
7,2019-03-31,upwork,UPWK,68,47,0.6911764705882353
8,2019-06-30,upwork,UPWK,74,52,0.7027027027027027
9,2019-09-30,upwork,UPWK,78,56,0.717948717948718
10,2019-12-31,upwork,UPWK,80,57,0.7125
11,2020-03-31,upwork,UPWK,83,60,0.7228915662650602
12,2020-06-30,upwork,UPWK,88,62,0.7045454545454546
13,2020-09-30,upwork,UPWK,97,70,0.7216494845360825
0,2010-03-31,21vianet,VNET,14,14,1.0
1,2010-06-30,21vianet,VNET,17,17,1.0
2,2010-09-30,21vianet,VNET,18,18,1.0
3,2010-12-31,21vianet,VNET,30,30,1.0
4,2011-03-31,21vianet,VNET,32,8,0.25
5,2011-06-30,21vianet,VNET,36,10,0.2777777777777778
6,2011-09-30,21vianet,VNET,41,11,0.2682926829268293
7,2011-12-31,21vianet,VNET,51,12,0.23529411764705882
8,2012-03-31,21vianet,VNET,55,16,0.2909090909090909
9,2012-06-30,21vianet,VNET,57,16,0.2807017543859649
10,2012-09-30,21vianet,VNET,63,18,0.2857142857142857
11,2012-12-31,21vianet,VNET,67,17,0.2537313432835821
12,2013-03-31,21vianet,VNET,70,19,0.2714285714285714
13,2013-06-30,21vianet,VNET,77,20,0.2597402597402597
14,2013-09-30,21vianet,VNET,84,22,0.2619047619047619
15,2013-12-31,21vianet,VNET,90,21,0.23333333333333334
16,2014-03-31,21vianet,VNET,94,26,0.2765957446808511
17,2014-06-30,21vianet,VNET,106,29,0.27358490566037735
18,2014-09-30,21vianet,VNET,127,38,0.2992125984251969
19,2014-12-31,21vianet,VNET,138,39,0.2826086956521739
20,2015-03-31,21vianet,VNET,139,37,0.26618705035971224
21,2015-06-30,21vianet,VNET,140,33,0.2357142857142857
22,2015-09-30,21vianet,VNET,145,32,0.2206896551724138
23,2015-12-31,21vianet,VNET,152,45,0.29605263157894735
24,2016-03-31,21vianet,VNET,134,26,0.19402985074626866
25,2016-06-30,21vianet,VNET,137,26,0.1897810218978102
26,2016-09-30,21vianet,VNET,145,28,0.19310344827586207
27,2016-12-31,21vianet,VNET,109,22,0.2018348623853211
28,2017-03-31,21vianet,VNET,125,26,0.208
29,2017-06-30,21vianet,VNET,130,28,0.2153846153846154
30,2017-09-30,21vianet,VNET,133,29,0.21804511278195488
31,2017-12-31,21vianet,VNET,133,34,0.2556390977443609
32,2018-03-31,21vianet,VNET,128,36,0.28125
33,2018-06-30,21vianet,VNET,125,35,0.28
34,2018-09-30,21vianet,VNET,127,35,0.2755905511811024
35,2018-12-31,21vianet,VNET,115,31,0.26956521739130435
36,2019-03-31,21vianet,VNET,130,36,0.27692307692307694
37,2019-06-30,21vianet,VNET,129,33,0.2558139534883721
38,2019-09-30,21vianet,VNET,137,31,0.22627737226277372
39,2019-12-31,21vianet,VNET,148,35,0.23648648648648649
40,2020-03-31,21vianet,VNET,154,33,0.21428571428571427
41,2020-06-30,21vianet,VNET,316,72,0.22784810126582278
42,2020-09-30,21vianet,VNET,183,41,0.22404371584699453
0,2005-03-31,liveperson,LPSN,5,4,0.8
1,2005-06-30,liveperson,LPSN,5,4,0.8
2,2005-09-30,liveperson,LPSN,6,5,0.8333333333333334
3,2005-12-31,liveperson,LPSN,6,5,0.8333333333333334
4,2006-03-31,liveperson,LPSN,7,5,0.7142857142857143
5,2006-06-30,liveperson,LPSN,7,6,0.8571428571428571
6,2006-09-30,liveperson,LPSN,9,7,0.7777777777777778
7,2006-12-31,liveperson,LPSN,10,8,0.8
8,2007-03-31,liveperson,LPSN,11,8,0.7272727272727273
9,2007-06-30,liveperson,LPSN,12,9,0.75
10,2007-09-30,liveperson,LPSN,13,10,0.7692307692307693
11,2007-12-31,liveperson,LPSN,17,12,0.7058823529411765
12,2008-03-31,liveperson,LPSN,17,12,0.7058823529411765
13,2008-06-30,liveperson,LPSN,19,13,0.6842105263157895
14,2008-09-30,liveperson,LPSN,19,14,0.7368421052631579
15,2008-12-31,liveperson,LPSN,20,15,0.75
16,2009-03-31,liveperson,LPSN,20,16,0.8
17,2009-06-30,liveperson,LPSN,21,15,0.7142857142857143
18,2009-09-30,liveperson,LPSN,22,17,0.7727272727272727
19,2009-12-31,liveperson,LPSN,25,19,0.76
20,2010-03-31,liveperson,LPSN,25,19,0.76
21,2010-06-30,liveperson,LPSN,26,19,0.7307692307692307
22,2010-09-30,liveperson,LPSN,28,21,0.75
23,2010-12-31,liveperson,LPSN,30,22,0.7333333333333333
24,2011-03-31,liveperson,LPSN,30,22,0.7333333333333333
25,2011-06-30,liveperson,LPSN,32,23,0.71875
26,2011-09-30,liveperson,LPSN,34,26,0.7647058823529411
27,2011-12-31,liveperson,LPSN,37,28,0.7567567567567568
28,2012-03-31,liveperson,LPSN,37,29,0.7837837837837838
29,2012-06-30,liveperson,LPSN,39,30,0.7692307692307693
30,2012-09-30,liveperson,LPSN,40,31,0.775
31,2012-12-31,liveperson,LPSN,42,32,0.7619047619047619
32,2013-03-31,liveperson,LPSN,42,32,0.7619047619047619
33,2013-06-30,liveperson,LPSN,43,33,0.7674418604651163
34,2013-09-30,liveperson,LPSN,45,35,0.7777777777777778
35,2013-12-31,liveperson,LPSN,47,36,0.7659574468085106
36,2014-03-31,liveperson,LPSN,48,36,0.75
37,2014-06-30,liveperson,LPSN,51,38,0.7450980392156863
38,2014-09-30,liveperson,LPSN,53,39,0.7358490566037735
39,2014-12-31,liveperson,LPSN,58,44,0.7586206896551724
40,2015-03-31,liveperson,LPSN,60,44,0.7333333333333333
41,2015-06-30,liveperson,LPSN,59,41,0.6949152542372882
42,2015-09-30,liveperson,LPSN,61,43,0.7049180327868853
43,2015-12-31,liveperson,LPSN,59,41,0.6949152542372882
44,2016-03-31,liveperson,LPSN,55,40,0.7272727272727273
45,2016-06-30,liveperson,LPSN,57,39,0.6842105263157895
46,2016-09-30,liveperson,LPSN,55,40,0.7272727272727273
47,2016-12-31,liveperson,LPSN,56,41,0.7321428571428571
48,2017-03-31,liveperson,LPSN,51,37,0.7254901960784313
49,2017-06-30,liveperson,LPSN,54,39,0.7222222222222222
50,2017-09-30,liveperson,LPSN,56,42,0.75
51,2017-12-31,liveperson,LPSN,57,43,0.7543859649122807
52,2018-03-31,liveperson,LPSN,58,44,0.7586206896551724
53,2018-06-30,liveperson,LPSN,62,46,0.7419354838709677
54,2018-09-30,liveperson,LPSN,64,49,0.765625
55,2018-12-31,liveperson,LPSN,66,49,0.7424242424242424
56,2019-03-31,liveperson,LPSN,66,48,0.7272727272727273
57,2019-06-30,liveperson,LPSN,71,53,0.7464788732394366
58,2019-09-30,liveperson,LPSN,75,55,0.7333333333333333
59,2019-12-31,liveperson,LPSN,79,57,0.7215189873417721
60,2020-03-31,liveperson,LPSN,78,55,0.7051282051282052
61,2020-06-30,liveperson,LPSN,92,64,0.6956521739130435
62,2020-09-30,liveperson,LPSN,95,67,0.7052631578947368
3,2013-06-30,pccw,PCWLF,1,1,1.0
1,2017-09-30,svmk,SVMK,55,39,0.7090909090909091
3,2018-03-31,svmk,SVMK,58,40,0.6896551724137931
4,2018-06-30,svmk,SVMK,63,45,0.7142857142857143
5,2018-09-30,svmk,SVMK,65,42,0.6461538461538462
6,2018-12-31,svmk,SVMK,68,49,0.7205882352941176
7,2019-03-31,svmk,SVMK,69,51,0.7391304347826086
8,2019-06-30,svmk,SVMK,75,56,0.7466666666666667
9,2019-09-30,svmk,SVMK,79,60,0.759493670886076
10,2019-12-31,svmk,SVMK,84,64,0.7619047619047619
11,2020-03-31,svmk,SVMK,88,68,0.7727272727272727
12,2020-06-30,svmk,SVMK,91,70,0.7692307692307693
13,2020-09-30,svmk,SVMK,95,74,0.7789473684210526
14,2020-12-31,svmk,SVMK,101,80,0.7920792079207921
0,2016-06-30,dena-co-tok,DNACF,355,355,1.0
1,2016-09-30,dena-co-tok,DNACF,373,373,1.0
2,2016-12-31,dena-co-tok,DNACF,296,296,1.0
3,2017-03-31,dena-co-tok,DNACF,308,308,1.0
4,2017-06-30,dena-co-tok,DNACF,328,193,0.5884146341463414
5,2018-06-30,dena-co-tok,DNACF,312,184,0.5897435897435898
6,2019-06-30,dena-co-tok,DNACF,286,161,0.5629370629370629
7,2020-06-30,dena-co-tok,DNACF,279,152,0.5448028673835126
1,2013-09-30,liberty-tripadvisor-holdings,LTRPB,274,260,0.948905109489051
3,2014-03-31,liberty-tripadvisor-holdings,LTRPB,294,284,0.9659863945578231
4,2014-06-30,liberty-tripadvisor-holdings,LTRPB,335,325,0.9701492537313433
5,2014-09-30,liberty-tripadvisor-holdings,LTRPB,375,360,0.96
6,2014-12-31,liberty-tripadvisor-holdings,LTRPB,325,325,1.0
7,2015-03-31,liberty-tripadvisor-holdings,LTRPB,374,374,1.0
8,2015-06-30,liberty-tripadvisor-holdings,LTRPB,414,414,1.0
9,2015-09-30,liberty-tripadvisor-holdings,LTRPB,432,432,1.0
10,2015-12-31,liberty-tripadvisor-holdings,LTRPB,345,345,1.0
11,2016-03-31,liberty-tripadvisor-holdings,LTRPB,361,361,1.0
12,2016-06-30,liberty-tripadvisor-holdings,LTRPB,398,398,1.0
13,2016-09-30,liberty-tripadvisor-holdings,LTRPB,434,434,1.0
14,2016-12-31,liberty-tripadvisor-holdings,LTRPB,339,339,1.0
15,2017-03-31,liberty-tripadvisor-holdings,LTRPB,378,378,1.0
16,2017-06-30,liberty-tripadvisor-holdings,LTRPB,431,431,1.0
17,2017-09-30,liberty-tripadvisor-holdings,LTRPB,439,439,1.0
18,2017-12-31,liberty-tripadvisor-holdings,LTRPB,321,321,1.0
19,2018-03-31,liberty-tripadvisor-holdings,LTRPB,378,378,1.0
20,2018-06-30,liberty-tripadvisor-holdings,LTRPB,433,433,1.0
